id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_type,source_name,source_url,source_updated_at,created_at,updated_at
js-2024-physics-2645-02-879,2024,江苏,物理,普通类本科批次,2645,临沂大学,02,,(不限),546,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2645-03-880,2024,江苏,物理,普通类本科批次,2645,临沂大学,03,,(不限),552,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2645-04-881,2024,江苏,物理,普通类本科批次,2645,临沂大学,04,,(化学),531,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2650-02-882,2024,江苏,物理,普通类本科批次,2650,山东航空学院,02,,(不限),528,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2650-03-883,2024,江苏,物理,普通类本科批次,2650,山东航空学院,03,,(化学),542,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2650-04-884,2024,江苏,物理,普通类本科批次,2650,山东航空学院,04,,(化学),530,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2651-03-885,2024,江苏,物理,普通类本科批次,2651,烟台大学,03,,(不限),542,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2651-05-886,2024,江苏,物理,普通类本科批次,2651,烟台大学,05,,(化学),536,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2652-03-887,2024,江苏,物理,普通类本科批次,2652,山东工商学院,03,,(不限),529,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2652-04-888,2024,江苏,物理,普通类本科批次,2652,山东工商学院,04,,(不限),525,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
